,timestamp,adjclose,open,close,volume,low,high
0,2018-07-30 13:30:00,58.034000396728516,59.18000030517578,58.034000396728516,34070500,57.22600173950195,59.220001220703125
1,2018-07-31 13:30:00,59.62799835205078,58.45000076293945,59.62799835205078,25384500,57.81399917602539,59.66400146484375
2,2018-08-01 13:30:00,60.167999267578125,59.597999572753906,60.167999267578125,50647000,58.599998474121094,60.599998474121094
3,2018-08-02 13:30:00,69.90799713134766,65.68800354003906,69.90799713134766,116075000,64.63200378417969,69.99800109863281
4,2018-08-03 13:30:00,69.63400268554688,69.56199645996094,69.63400268554688,68282500,68.50599670410156,71.0
5,2018-08-06 13:30:00,68.39800262451172,69.09200286865234,68.39800262451172,42821500,68.36399841308594,70.99600219726562
6,2018-08-07 13:30:00,75.91400146484375,68.76799774169922,75.91400146484375,154379000,67.83000183105469,77.49199676513672
7,2018-08-08 13:30:00,74.06800079345703,73.81800079345703,74.06800079345703,122856000,73.42400360107422,76.52799987792969
8,2018-08-09 13:30:00,70.48999786376953,73.11000061035156,70.48999786376953,85919000,69.14600372314453,73.4020004272461
9,2018-08-10 13:30:00,71.0979995727539,70.80000305175781,71.0979995727539,57760000,69.19999694824219,72.0
10,2018-08-13 13:30:00,71.28199768066406,72.22599792480469,71.28199768066406,52319500,69.80400085449219,72.63800048828125
11,2018-08-14 13:30:00,69.52799987792969,71.69000244140625,69.52799987792969,34932000,69.41999816894531,71.83999633789062
12,2018-08-15 13:30:00,67.73799896240234,68.38200378417969,67.73799896240234,45506500,66.4280014038086,68.89800262451172
13,2018-08-16 13:30:00,67.08999633789062,67.98200225830078,67.08999633789062,30320000,66.76399993896484,68.45600128173828
14,2018-08-17 13:30:00,61.099998474121094,64.69999694824219,61.099998474121094,94793000,60.70600128173828,65.35399627685547
15,2018-08-20 13:30:00,61.6879997253418,58.34000015258789,61.6879997253418,87011500,57.63999938964844,61.70000076293945
16,2018-08-21 13:30:00,64.37999725341797,62.12200164794922,64.37999725341797,65861000,61.79999923706055,64.95800018310547
17,2018-08-22 13:30:00,64.3280029296875,64.17400360107422,64.3280029296875,29730000,62.933998107910156,64.7760009765625
18,2018-08-23 13:30:00,64.0199966430664,63.827999114990234,64.0199966430664,25736500,63.619998931884766,65.46399688720703
19,2018-08-24 13:30:00,64.56400299072266,64.13999938964844,64.56400299072266,18013000,63.880001068115234,64.7699966430664
20,2018-08-27 13:30:00,63.854000091552734,63.599998474121094,63.854000091552734,65396500,61.762001037597656,64.48799896240234
21,2018-08-28 13:30:00,62.37200164794922,63.68199920654297,62.37200164794922,38245500,62.237998962402344,63.7760009765625
22,2018-08-29 13:30:00,61.00199890136719,62.05400085449219,61.00199890136719,37237000,60.737998962402344,62.369998931884766
23,2018-08-30 13:30:00,60.630001068115234,60.45199966430664,60.630001068115234,36083500,59.54399871826172,60.91999816894531
24,2018-08-31 13:30:00,60.332000732421875,60.400001525878906,60.332000732421875,26875500,59.720001220703125,61.0620002746582
25,2018-09-04 13:30:00,57.790000915527344,59.38800048828125,57.790000915527344,41752500,57.599998474121094,59.63800048828125
26,2018-09-05 13:30:00,56.14799880981445,57.0099983215332,56.14799880981445,38604000,55.43600082397461,57.35599899291992
27,2018-09-06 13:30:00,56.189998626708984,56.959999084472656,56.189998626708984,37404000,55.7760009765625,58.23400115966797
28,2018-09-07 13:30:00,52.64799880981445,52.02000045776367,52.64799880981445,112459500,50.45000076293945,53.66999816894531
29,2018-09-10 13:30:00,57.099998474121094,54.652000427246094,57.099998474121094,71417500,54.20000076293945,57.20600128173828
30,2018-09-11 13:30:00,55.88800048828125,55.89400100708008,55.88800048828125,45850000,54.709999084472656,56.400001525878906
31,2018-09-12 13:30:00,58.108001708984375,56.28799819946289,58.108001708984375,50077000,55.72999954223633,58.5
32,2018-09-13 13:30:00,57.891998291015625,57.604000091552734,57.891998291015625,31701500,57.0359992980957,59.0
33,2018-09-14 13:30:00,59.040000915527344,57.75199890136719,59.040000915527344,33828000,57.30400085449219,59.465999603271484
34,2018-09-17 13:30:00,58.96799850463867,58.007999420166016,58.96799850463867,34438000,57.625999450683594,60.17399978637695
35,2018-09-18 13:30:00,56.992000579833984,59.3380012512207,56.992000579833984,82737500,55.099998474121094,60.52799987792969
36,2018-09-19 13:30:00,59.80400085449219,56.10200119018555,59.80400085449219,41474500,56.099998474121094,60.0
37,2018-09-20 13:30:00,59.66600036621094,60.71200180053711,59.66600036621094,36747000,58.66600036621094,61.19599914550781
38,2018-09-21 13:30:00,59.81999969482422,59.540000915527344,59.81999969482422,25252500,59.07400131225586,60.11600112915039
39,2018-09-24 13:30:00,59.93600082397461,59.69599914550781,59.93600082397461,24215000,58.715999603271484,60.599998474121094
40,2018-09-25 13:30:00,60.198001861572266,60.0,60.198001861572266,22408500,59.29999923706055,60.91999816894531
41,2018-09-26 13:30:00,61.91600036621094,60.38199996948242,61.91600036621094,39216000,60.22200012207031,62.77799987792969
42,2018-09-27 13:30:00,61.50400161743164,62.58000183105469,61.50400161743164,42545500,61.38199996948242,62.992000579833984
43,2018-09-28 13:30:00,52.95399856567383,54.051998138427734,52.95399856567383,168248500,52.11199951171875,55.599998474121094
44,2018-10-01 13:30:00,62.13999938964844,61.15399932861328,62.13999938964844,108888000,60.209999084472656,62.28799819946289
45,2018-10-02 13:30:00,60.20399856567383,62.790000915527344,60.20399856567383,58717500,59.83000183105469,63.36800003051758
46,2018-10-03 13:30:00,58.959999084472656,60.66600036621094,58.959999084472656,39975000,58.31399917602539,60.91999816894531
47,2018-10-04 13:30:00,56.36600112915039,58.790000915527344,56.36600112915039,49071000,55.534000396728516,58.79999923706055
48,2018-10-05 13:30:00,52.38999938964844,54.93000030517578,52.38999938964844,89722500,52.0,54.97600173950195
49,2018-10-08 13:30:00,50.11199951171875,52.90399932861328,50.11199951171875,67363500,49.79999923706055,53.551998138427734
50,2018-10-09 13:30:00,52.560001373291016,51.04999923706055,52.560001373291016,60303000,50.65999984741211,53.354000091552734
51,2018-10-10 13:30:00,51.375999450683594,52.922000885009766,51.375999450683594,64076500,49.55400085449219,53.10200119018555
52,2018-10-11 13:30:00,50.44599914550781,51.50600051879883,50.44599914550781,40838500,49.805999755859375,52.45000076293945
53,2018-10-12 13:30:00,51.75600051879883,52.20000076293945,51.75600051879883,36007000,50.402000427246094,52.39799880981445
54,2018-10-15 13:30:00,51.917999267578125,51.8120002746582,51.917999267578125,31000000,50.90800094604492,52.65599822998047
55,2018-10-16 13:30:00,55.31800079345703,53.13999938964844,55.31800079345703,47632000,52.448001861572266,55.47600173950195
56,2018-10-17 13:30:00,54.35599899291992,56.47999954223633,54.35599899291992,43277500,53.15999984741211,56.540000915527344
57,2018-10-18 13:30:00,52.78200149536133,53.858001708984375,52.78200149536133,27106000,52.599998474121094,54.20000076293945
