,timestamp,adjclose,close,low,volume,open,high
0,2019-07-22 13:30:00,10.449999809265137,10.449999809265137,10.4399995803833,201800,10.489999771118164,10.489999771118164
1,2019-07-23 13:30:00,10.449999809265137,10.449999809265137,10.395000457763672,3557500,10.449999809265137,10.470000267028809
2,2019-07-24 13:30:00,10.479999542236328,10.479999542236328,10.4399995803833,391800,10.460000038146973,10.5
3,2019-07-25 13:30:00,10.449999809265137,10.449999809265137,10.449999809265137,1365100,10.470000267028809,10.5
4,2019-07-26 13:30:00,10.470000267028809,10.470000267028809,10.449999809265137,190700,10.449999809265137,10.5
5,2019-07-29 13:30:00,10.460000038146973,10.460000038146973,10.420000076293945,394000,10.5,10.539999961853027
6,2019-07-30 13:30:00,10.470000267028809,10.470000267028809,10.449999809265137,462900,10.5,10.520000457763672
7,2019-07-31 13:30:00,10.470000267028809,10.470000267028809,10.430000305175781,732900,10.489999771118164,10.489999771118164
8,2019-08-01 13:30:00,10.460000038146973,10.460000038146973,10.430000305175781,784700,10.479999542236328,10.479999542236328
9,2019-08-02 13:30:00,10.430000305175781,10.430000305175781,10.430000305175781,213800,10.470000267028809,10.470000267028809
10,2019-08-05 13:30:00,10.430000305175781,10.430000305175781,10.40999984741211,414000,10.430000305175781,10.470000267028809
11,2019-08-06 13:30:00,10.430000305175781,10.430000305175781,10.40999984741211,577500,10.420000076293945,10.449999809265137
12,2019-08-07 13:30:00,10.420000076293945,10.420000076293945,10.404999732971191,430000,10.449999809265137,10.449999809265137
13,2019-08-08 13:30:00,10.420000076293945,10.420000076293945,10.414999961853027,701200,10.420000076293945,10.460000038146973
14,2019-08-09 13:30:00,10.4399995803833,10.4399995803833,10.40999984741211,586000,10.420000076293945,10.4399995803833
15,2019-08-12 13:30:00,10.40999984741211,10.40999984741211,10.40999984741211,326500,10.4399995803833,10.4399995803833
16,2019-08-13 13:30:00,10.40999984741211,10.40999984741211,10.40999984741211,133900,10.40999984741211,10.420000076293945
17,2019-08-14 13:30:00,10.40999984741211,10.40999984741211,10.40999984741211,529800,10.40999984741211,10.430000305175781
18,2019-08-15 13:30:00,10.399999618530273,10.399999618530273,10.399999618530273,1133100,10.40999984741211,10.4399995803833
19,2019-08-16 13:30:00,10.369999885559082,10.369999885559082,10.369999885559082,1782100,10.399999618530273,10.40999984741211
20,2019-08-19 13:30:00,10.359999656677246,10.359999656677246,10.359999656677246,569000,10.380000114440918,10.390000343322754
21,2019-08-20 13:30:00,10.359999656677246,10.359999656677246,10.359999656677246,255700,10.359999656677246,10.37399959564209
22,2019-08-21 13:30:00,10.380000114440918,10.380000114440918,10.359999656677246,198400,10.359999656677246,10.380000114440918
23,2019-08-22 13:30:00,10.369999885559082,10.369999885559082,10.359999656677246,166700,10.380000114440918,10.380000114440918
24,2019-08-23 13:30:00,10.380000114440918,10.380000114440918,10.369999885559082,238000,10.380000114440918,10.385000228881836
25,2019-08-26 13:30:00,10.359999656677246,10.359999656677246,10.34000015258789,2853100,10.359999656677246,10.380000114440918
26,2019-08-27 13:30:00,10.350000381469727,10.350000381469727,10.324999809265137,229800,10.350000381469727,10.359999656677246
27,2019-08-28 13:30:00,10.34000015258789,10.34000015258789,10.34000015258789,142100,10.359999656677246,10.359999656677246
28,2019-08-29 13:30:00,10.34000015258789,10.34000015258789,10.33899974822998,175100,10.34000015258789,10.369999885559082
29,2019-08-30 13:30:00,10.350000381469727,10.350000381469727,10.329999923706055,1309700,10.369999885559082,10.369999885559082
30,2019-09-03 13:30:00,10.34000015258789,10.34000015258789,10.321000099182129,2157400,10.359999656677246,10.380000114440918
31,2019-09-04 13:30:00,10.34000015258789,10.34000015258789,10.3100004196167,270300,10.350000381469727,10.350000381469727
32,2019-09-05 13:30:00,10.34000015258789,10.34000015258789,10.329999923706055,759600,10.34000015258789,10.359999656677246
33,2019-09-06 13:30:00,10.329999923706055,10.329999923706055,10.319999694824219,2152600,10.34000015258789,10.359999656677246
34,2019-09-09 13:30:00,10.359999656677246,10.359999656677246,10.329999923706055,101300,10.350000381469727,10.359999656677246
35,2019-09-10 13:30:00,10.369999885559082,10.369999885559082,10.345000267028809,1873300,10.350000381469727,10.390000343322754
36,2019-09-11 13:30:00,10.380000114440918,10.380000114440918,10.359999656677246,1304500,10.380000114440918,10.380000114440918
37,2019-09-12 13:30:00,10.369999885559082,10.369999885559082,10.359999656677246,236500,10.359999656677246,10.380000114440918
38,2019-09-13 13:30:00,10.420000076293945,10.420000076293945,10.369999885559082,1493100,10.380000114440918,10.470000267028809
39,2019-09-16 13:30:00,10.449999809265137,10.449999809265137,10.390000343322754,2590400,10.390000343322754,10.520000457763672
40,2019-09-17 13:30:00,10.420000076293945,10.420000076293945,10.420000076293945,897400,10.460000038146973,10.470000267028809
41,2019-09-18 13:30:00,10.600000381469727,10.600000381469727,10.399999618530273,4588900,10.399999618530273,10.645000457763672
42,2019-09-19 13:30:00,10.579999923706055,10.579999923706055,10.569999694824219,985600,10.609999656677246,10.609999656677246
43,2019-09-20 13:30:00,10.600000381469727,10.600000381469727,10.539999961853027,1537100,10.539999961853027,10.600000381469727
44,2019-09-23 13:30:00,10.59000015258789,10.59000015258789,10.5600004196167,536100,10.600000381469727,10.600000381469727
45,2019-09-24 13:30:00,10.569999694824219,10.569999694824219,10.550000190734863,802100,10.59000015258789,10.600000381469727
46,2019-09-25 13:30:00,10.539999961853027,10.539999961853027,10.520000457763672,1468200,10.529999732971191,10.585000038146973
47,2019-09-26 13:30:00,10.630000114440918,10.630000114440918,10.550000190734863,2853300,10.550000190734863,10.6899995803833
48,2019-09-27 13:30:00,10.699999809265137,10.699999809265137,10.640000343322754,4817900,10.65999984741211,10.699999809265137
49,2019-09-30 13:30:00,10.699999809265137,10.699999809265137,10.668999671936035,741500,10.699999809265137,10.699999809265137
50,2019-10-01 13:30:00,10.6899995803833,10.6899995803833,10.640000343322754,2653100,10.640000343322754,10.725000381469727
51,2019-10-02 13:30:00,10.699999809265137,10.699999809265137,10.609999656677246,3724000,10.649999618530273,10.711000442504883
52,2019-10-03 13:30:00,10.859999656677246,10.859999656677246,10.649999618530273,7504500,10.699999809265137,10.960000038146973
53,2019-10-04 13:30:00,10.989999771118164,10.989999771118164,10.829999923706055,2978900,10.859999656677246,11.029999732971191
54,2019-10-07 13:30:00,10.9399995803833,10.9399995803833,10.920000076293945,1748300,11.039999961853027,11.039999961853027
55,2019-10-08 13:30:00,10.920000076293945,10.920000076293945,10.84000015258789,3336300,11.229999542236328,11.229999542236328
56,2019-10-09 13:30:00,10.8100004196167,10.8100004196167,10.779999732971191,938600,10.979999542236328,10.989999771118164
57,2019-10-10 13:30:00,10.529999732971191,10.529999732971191,10.5,4207500,10.770000457763672,10.84000015258789
58,2019-10-11 13:30:00,10.449999809265137,10.449999809265137,10.420000076293945,2319100,10.489999771118164,10.59000015258789
59,2019-10-14 13:30:00,10.380000114440918,10.380000114440918,10.350000381469727,1455400,10.5,10.5
60,2019-10-15 13:30:00,10.390000343322754,10.390000343322754,10.369999885559082,4385900,10.369999885559082,10.4399995803833
61,2019-10-16 13:30:00,10.359999656677246,10.359999656677246,10.350000381469727,2321600,10.420000076293945,10.420000076293945
62,2019-10-17 13:30:00,10.350000381469727,10.350000381469727,10.350000381469727,3075000,10.359999656677246,10.390000343322754
63,2019-10-18 13:30:00,10.380000114440918,10.380000114440918,10.34000015258789,3283900,10.380000114440918,10.390000343322754
64,2019-10-21 13:30:00,10.380000114440918,10.380000114440918,10.359999656677246,980000,10.40999984741211,10.40999984741211
65,2019-10-22 13:30:00,10.520000457763672,10.520000457763672,10.420999526977539,1676900,10.460000038146973,10.920000076293945
66,2019-10-23 13:30:00,10.5,10.5,10.25,1777600,10.619999885559082,10.619999885559082
67,2019-10-24 13:30:00,10.600000381469727,10.600000381469727,10.520000457763672,2197600,10.720000267028809,10.805000305175781
68,2019-10-25 13:30:00,11.789999961853027,11.789999961853027,10.65999984741211,6436700,10.75,11.8100004196167
69,2019-10-28 13:30:00,11.789999961853027,11.789999961853027,11.789999961853027,0,11.789999961853027,11.789999961853027
70,2019-10-29 13:30:00,10.989999771118164,10.989999771118164,10.5,6324000,12.039999961853027,12.09000015258789
71,2019-10-30 13:30:00,10.609999656677246,10.609999656677246,10.5,2795200,11.09000015258789,11.15999984741211
72,2019-10-31 13:30:00,9.40999984741211,9.40999984741211,8.954999923706055,6304300,10.460000038146973,10.460000038146973
73,2019-11-01 13:30:00,9.640000343322754,9.640000343322754,9.09000015258789,2572900,9.40999984741211,9.710000038146973
74,2019-11-04 14:30:00,9.350000381469727,9.350000381469727,9.25,2239300,9.760000228881836,9.779999732971191
75,2019-11-05 14:30:00,9.680000305175781,9.680000305175781,8.5600004196167,5218400,9.539999961853027,9.84000015258789
76,2019-11-06 14:30:00,9.649999618530273,9.649999618530273,9.460000038146973,1370200,9.720000267028809,9.800000190734863
77,2019-11-07 14:30:00,9.800000190734863,9.800000190734863,9.539999961853027,1142900,9.670000076293945,9.875
78,2019-11-08 14:30:00,9.989999771118164,9.989999771118164,9.819999694824219,1487400,9.880000114440918,10.0
79,2019-11-11 14:30:00,10.199999809265137,10.199999809265137,10.029999732971191,1523600,10.319999694824219,10.350000381469727
80,2019-11-12 14:30:00,10.100000381469727,10.100000381469727,10.010000228881836,1052700,10.25,10.25
81,2019-11-13 14:30:00,9.720000267028809,9.720000267028809,9.630000114440918,1493400,10.050000190734863,10.140000343322754
82,2019-11-14 14:30:00,9.65999984741211,9.65999984741211,9.510000228881836,806800,9.699999809265137,9.770000457763672
83,2019-11-15 14:30:00,9.680000305175781,9.680000305175781,9.470000267028809,896300,9.699999809265137,9.699999809265137
84,2019-11-18 14:30:00,9.529999732971191,9.529999732971191,9.510000228881836,503400,9.6850004196167,9.6899995803833
85,2019-11-19 14:30:00,9.390000343322754,9.390000343322754,9.319999694824219,532800,9.5,9.609999656677246
86,2019-11-20 14:30:00,9.100000381469727,9.100000381469727,8.979999542236328,1513800,9.399999618530273,9.479999542236328
87,2019-11-21 14:30:00,8.430000305175781,8.430000305175781,8.302000045776367,3397500,9.300000190734863,9.34000015258789
88,2019-11-22 14:30:00,7.599999904632568,7.599999904632568,7.260000228881836,6625000,8.529999732971191,8.618000030517578
89,2019-11-25 14:30:00,7.21999979019165,7.21999979019165,6.900000095367432,5851500,7.679999828338623,7.71999979019165
90,2019-11-26 14:30:00,7.260000228881836,7.260000228881836,7.159999847412109,1861900,7.190000057220459,7.510000228881836
91,2019-11-27 14:30:00,7.320000171661377,7.320000171661377,7.070000171661377,1534800,7.25,7.46999979019165
92,2019-11-29 14:30:00,7.25,7.25,7.179999828338623,776700,7.480000019073486,7.480000019073486
93,2019-12-02 14:30:00,7.440000057220459,7.440000057220459,7.136000156402588,1333300,7.329999923706055,7.519999980926514
94,2019-12-03 14:30:00,7.460000038146973,7.460000038146973,7.289999961853027,1182900,7.409999847412109,7.5
95,2019-12-04 14:30:00,7.21999979019165,7.21999979019165,7.199999809265137,1228000,7.519999980926514,7.539999961853027
96,2019-12-05 14:30:00,7.21999979019165,7.21999979019165,7.204999923706055,1140800,7.300000190734863,7.480000019073486
97,2019-12-06 14:30:00,7.260000228881836,7.260000228881836,7.21999979019165,852900,7.340000152587891,7.340000152587891
98,2019-12-09 14:30:00,8.420000076293945,8.420000076293945,7.849999904632568,9721600,7.869999885559082,8.75
